_id,DatGeracaoConjuntoDados,IdcSituacaoProjeto,DscCodProjeto,NomAgente,SigAgente,NumCPFCNPJ,DscChamPEDEstrategico,DscTituloProjeto,QtdMesesDuracaoPrevista,SigSegmentoSetorEletrico,SigTemaProjeto,SigFasInovacaoProjeto,SigTipoProdutoProjeto,VlrCustoTotalPrevisto,AnoCadastroPropostaProjeto,DatConclusaoProjeto,VlrCustoTotalAuditado
3279,2025-05-01,CONCLUÍDO,PD-06072-0253,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,Aplicação da rede inteligente (smartgrid) na supervisão do fornecimento de energia elétrica em média e baixa tensão utilizando diferentes tecnologias de comunicação,24,D,SC,PA,SM,1232046,2010,2015-04-22,"1448354,91"
3280,2025-05-01,CONCLUÍDO,PD-06072-0324,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,"Gestão Inteligente de Armazenamento e Movimentação de Recursos Materiais Utilizando RFID, IA e GPS",60,D,OU,DE,SM,"909844,2",2015,2020-02-17,"1083620,83"
3281,2025-05-01,CONCLUÍDO,PD-06072-0326,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,,42,,,,,,2015,2018-12-28,"387002,85"
3282,2025-05-01,CONCLUÍDO,PD-06072-0318,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,Ferramenta Computacional para o Dimensionamento Mecânico e Orçamentário Integrado da Rede de Distribuição Rural de Energia Elétrica.,47,D,PL,DE,SW,"600988,88",2015,2018-12-14,"528722,04"
3283,2025-05-01,CONCLUÍDO,PD-06072-0364,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,Projeto 51 Telhados em Nova Veneza-GO: Sistema Solar Fotovoltaico de Microgeração Distribuída Conectada à Rede de Baixa Tensão da CELG-D em 51 UCs dentro do Conceito de Redes Elétricas Inteligentes.,60,D,PL,DE,SM,"2194724,12",2015,2020-06-12,"2136197,08"
3284,2025-05-01,CONCLUÍDO,PD-06072-0368,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,"Validação de Arquiteturas de Automação na Rede de Distribuição via Técnicas Avançadas de Self-Healing e Diferentes Tecnologias de Comunicação, dentro do Conceito Smart Grid",60,D,OP,DE,SM,"1943206,96",2015,2020-05-08,"1967556,5"
3285,2025-05-01,CONCLUÍDO,PD-06072-0263,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,Estudos para a eficácia de detecção de descargas parciais por emissão acústica como técnica preditiva de manutenção em transformadores de potência imersos em óleo isolante.,36,D,OU,PA,CM,"548419,72",2011,2015-05-07,"743376,5"
3286,2025-05-01,EM ATRASO,PD-06072-0700,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,"Desenvolvimento de modelo de Despacho energético inteligente e implantação de infraestrutura de recarga eficiente no Norte, Nordeste e Centro Oeste.",18,D,OU,DE,CM,"6261199,08",2023,,
3287,2025-05-01,CONCLUÍDO,PD-06072-0327,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,Gestão da Operação em Momentos de Crise.,60,D,OP,PA,CM,"1270216,5",2015,2020-11-19,"1341815,1"
3288,2025-05-01,CONCLUÍDO,PD-06072-0370,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,Sistema Preditivo de Localização de Falta na Média Tensão.,60,D,OP,PA,SM,"1514578,9",2015,2020-11-30,"1589419,57"
3289,2025-05-01,CONCLUÍDO,PD-06072-0288,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,Avaliação qualitativa de posicionamento de rede baseado em imagens utilizando visão computacional.,24,D,OU,PA,CM,"814141,95",2015,2018-03-16,"744954,8"
3290,2025-05-01,EM ATRASO,PD-06072-0220,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,Sistema Especialista em Previsão de Carga Elétrica a Curto Prazo,24,D,OP,PA,CM,"472371,82",2010,,
3291,2025-05-01,EM ATRASO,PD-06072-0661,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,OneRF: Sistema de Inteligência Distribuída para Redes de Baixa Tensão,48,D,MF,DE,SM,3000000,2019,,
3292,2025-05-01,EM ATRASO,PD-06072-0665,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,Nova metodologia para o aprimoramento de cálculo das perdas técnicas regulatórias utilizada pela ANEEL nos processos de revisão tarifária,18,D,MF,DE,SW,"1045111,96",2022,,
3293,2025-05-01,CONCLUÍDO,PD-06072-0302,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,Sistema de Apoio à Decisão para Restauração de Redes de Distribuição de Energia Elétrica considerando Curvas de Carga dos Transformadores das Subestações.,60,D,OP,PA,CM,"1094195,5",2015,2020-05-10,"1146885,54"
3294,2025-05-01,CONCLUÍDO,PD-06072-0334,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,Sistema inteligente de integração de dados e de apoio à decisão para o Setor Comercial da CELG D,60,D,MF,PA,SM,"1608075,76",2015,2020-06-12,"1280875,02"
3295,2025-05-01,CONCLUÍDO,PD-06072-0295,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,Cabeça de Série do Transformador desenvolvido no Projeto n° 31 Transformador de Distribuição Inteligente - TDI,47,D,EE,CS,ME,1761812,2015,2019-01-02,"1718214,71"
3296,2025-05-01,CONCLUÍDO,PD-06072-0321,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,EQUATORIAL GO,01543032000104,,Desenvolvimento de uma Metodologia Otimizada e de um Sistema Inteligente de Diagnóstico e de Planejamento para a área de Engenharia de Manutenção em Transformadores de Potência.,42,D,OP,PA,SM,"2362881,48",2015,2018-12-17,"2486503,23"
3297,2025-05-01,CANCELADO,PD-06073-0212,TERNIUM BRASIL LTDA.,TERNIUM,07005330000119,,Sistema de homogeneização do Gás de Alto Forno para aumento da Eficiência Energética da Central Termoelétrica.,18,G,EE,PA,CM,1602040,2012,,
3298,2025-05-01,CONCLUÍDO,PD-06073-0312,TERNIUM BRASIL LTDA.,TERNIUM,07005330000119,,Desenvolvimento de ferramenta computacional de simulação de transitórios eletromecânicos e termodinâmicos para avaliação integrada de estabilidade em plantas de ciclo combinado.,45,G,OP,PA,SW,"3238500,48",2012,2017-08-11,"3143656,3"
3299,2025-05-01,CONCLUÍDO,PD-06073-0118,TERNIUM BRASIL LTDA.,TERNIUM,07005330000119,,Cabeça de série do sistema para detecção e monitoramento de corrente de fuga em cadeia de isoladores em Linhas de Transmissão de 500 kV utilizando fibra óptica.,60,T,SC,CS,CD,1454306,2018,2023-04-20,"1454306,26"
3300,2025-05-01,CONCLUÍDO,PD-06073-0117,TERNIUM BRASIL LTDA.,TERNIUM,07005330000119,,Desenvolvimento de sistema inovador de geração hidrelétrica ajustado a leitos de canais de escoamento.,33,G,FA,PA,SM,1010650,2017,2021-04-10,"980999,36"
3301,2025-05-01,EM ATRASO,PD-06073-0120,TERNIUM BRASIL LTDA.,TERNIUM,07005330000119,,Desenvolvimento Experimental da Turbina Radial de Canal desenvolvida no projeto PD-06073-0117/2017,54,G,FA,DE,ME,2729540,2020,,
3302,2025-05-01,EM ATRASO,PD-06073-0220,TERNIUM BRASIL LTDA.,TERNIUM,07005330000119,,"Scale-up de processos produtivos, aperfeiçoamento do dispositivo e produção de lote de grande escala de filmes fotovoltaicos orgânicos com formulação A03F1A, e instalação para estudo de performance",54,G,FA,CS,ME,3577130,2020,,
3303,2025-05-01,CANCELADO,PD-06073-0112,TERNIUM BRASIL LTDA.,TERNIUM,07005330000119,,Síntese de lubrificante sintético de terceira geração empregado em turbinas a gás estacionárias e/ou aero derivativas,48,G,GT,DE,MS,4283840,2012,,
3304,2025-05-01,CONCLUÍDO,PD-06073-0116,TERNIUM BRASIL LTDA.,TERNIUM,07005330000119,,Desenvolvimento de Simulador Full Scope de uma Ute de Ciclo Combinado com Cogeração que Utiliza Gás de Alto Forno como Combustível com Tecnologia Web 2.0,60,G,GT,PA,SW,"5349557,57",2016,2021-08-27,"5364703,39"
3305,2025-05-01,EM ATRASO,PD-06073-0216,TERNIUM BRASIL LTDA.,TERNIUM,07005330000119,,Desenvolvimento de dispositivo para pirólise de gases de efeito estufa de exaustão de termoelétrica,57,G,GT,DE,CD,920000,2016,,"1476098,08"
3306,2025-05-01,EM ATRASO,PD-06240-2014,EVOLTZ VI - CAMPOS NOVOS TRANSMISSORA DE ENERGIA S.A.,ATE VI,08635011000150,,Utilização de fundações não convencionais para torres de transmissão com o uso de estacas helicoidais para cravabilidade em solos de média a alta resistência (solos tipo II e IIS),12,T,OU,DE,CD,702000,2016,,
3307,2025-05-01,EM ATRASO,PD-06240-0001,EVOLTZ VI - CAMPOS NOVOS TRANSMISSORA DE ENERGIA S.A.,ATE VI,08635011000150,,"Desenvolvimento de Planta Geradora de 10 kW conectada à rede, utilizando Energia Solar Fotovoltaica com Tecnologia de Alta Concentração (HCPV - High Concentration Photovoltaic).",28,T,FA,PA,CM,1136000,2012,,
3308,2025-05-01,EM ATRASO,PD-06240-0101,EVOLTZ VI - CAMPOS NOVOS TRANSMISSORA DE ENERGIA S.A.,ATE VI,08635011000150,,Metodologia inovadora de gerenciamento colaborativo de risco baseado em MCC com estratégia de Knowledge Fusion  e Health Index para tomada de decisão na gestão integrada de concessões de transmissão,34,T,PL,PA,,85000,2014,,
3309,2025-05-01,EM ATRASO,PD-06248-1603,JAURU TRANSMISSORA DE ENERGIA S A,JTE,08583456000133,,Aplicação e Aferição de Novas Tecnologias para Melhoria de Desempenho de Linhas de Transmissão Instaladas em Condições Extremamente Inóspitas frente a Descargas Atmosféricas,36,T,QC,PA,CM,"3172651,92",2016,,
3310,2025-05-01,CONCLUÍDO,PD-06293-0001,USINA TERMELÉTRICA DE ANÁPOLIS LTDA,,05250358000196,,,,,,,,,2018,2018-11-05,2014887
3311,2025-05-01,EM EXECUÇÃO,PD-06296-0001,ENERGETICA AGUAS DA PEDRA S./A.,ÁGUAS DA PEDRA,08768414000177,,Avaliação espaço-temporal de ciclo de vida na geração e armazenamento de energia elétrica no Brasil: uma abordagem socioambiental e energética,24,G,PL,PA,CM,3486740,2023,,
3312,2025-05-01,EM EXECUÇÃO,PD-06305-0124,BARRA DO BRAUNA ENERGETICA S/A,BARRA DO BRAÚNA,04987866000199,,Sistema de monitoramento com imagens de drone via fotogrametria e inteligência artificial para parques solares e linhas de transmissão.,24,T,QC,DE,SM,"1609647,53",2024,,
3313,2025-05-01,CONCLUÍDO,PD-06305-0219,BARRA DO BRAUNA ENERGETICA S/A,BARRA DO BRAÚNA,04987866000199,,"Manejo de macrófitas no reservatório Barra do Braúna - controle de florações de cianobactérias com aproveitamento da biomassa excedente para a produção de biogás, energia e ureia.",51,G,MA,DE,SM,"4121809,03",2020,2024-07-29,"3930243,88"
3314,2025-05-01,CONCLUÍDO,PD-06305-0218,BARRA DO BRAUNA ENERGETICA S/A,BARRA DO BRAÚNA,04987866000199,,Emprego de tecnologias visando o aproveitamento energético e químico do BIOGÁS derivado das MACRÓFITAS existentes em reservatórios de usinas hidrelétricas.,16,G,FA,PA,CM,1312665,2018,2019-12-13,"1282242,31"
3315,2025-05-01,CONCLUÍDO,PD-06305-0220,BARRA DO BRAUNA ENERGETICA S/A,BARRA DO BRAÚNA,04987866000199,,Recuperação de concreto envelhecido por difusão induzida de nano sílica.,36,G,GB,CS,MS,"1378341,18",2020,2023-07-25,"1278461,18"
3316,2025-05-01,CONCLUÍDO,PD-06305-0320,BARRA DO BRAUNA ENERGETICA S/A,BARRA DO BRAÚNA,04987866000199,,Desenvolvimento de um micro inversor interleaved com nova topologia construtiva objetivando a redução da THD e o aumento do rendimento de plantas fotovoltaicas.,30,G,FA,DE,ME,1381738,2020,2023-02-24,1297378
3317,2025-05-01,CONCLUÍDO,PD-06305-0217,BARRA DO BRAUNA ENERGETICA S/A,BARRA DO BRAÚNA,04987866000199,,Nova metodologia para implementação de ações de remediação e manejo da qualidade da água na UHE Barra do Braúna.,22,G,MA,PA,CM,"499742,98",2017,2019-09-20,"413263,24"
3318,2025-05-01,EM ATRASO,PD-06464-0002,Usina Xavantes S.A.,,08435796000117,,,,,,,,,2014,,
3319,2025-05-01,EM ATRASO,PD-06464-0003,Usina Xavantes S.A.,,08435796000117,,Desenvolvimento de técnicas de redução de ruído acústico em grupo motogerador instalado em contêiner de usina termelétrica,48,G,MA,PA,ME,567840,2014,,
3320,2025-05-01,EM ATRASO,PD-06464-0007,Usina Xavantes S.A.,,08435796000117,,Modelo de Estimativa de Parâmetros em Dispersão de Poluentes para usinas termoelétricas,36,G,MA,PB,SW,150000,2016,,
3321,2025-05-01,EM ATRASO,PD-06464-0001,Usina Xavantes S.A.,,08435796000117,,Estudo da viabilidade técnica para a obtenção de hidrogênio pela.. reforma do gás natural utilizando a Tecnologia GásLimpo.. CleanGas.,60,G,GT,PA,CM,"295826,01",2010,,
3322,2025-05-01,EM ATRASO,PD-06464-0006,Usina Xavantes S.A.,,08435796000117,,Aproveitamento de energia solar para degradação de gás de efeito estufa com geração de energia elétrica limpa,36,G,FA,DE,SM,"5560439,11",2015,,
3323,2025-05-01,EM ATRASO,PD-06471-0118,BORBOREMA ENERGÉTICA S.A.,,09036424000180,,Ambiente de Simulação para Planejamento de Termelétricas,27,G,SC,DE,SW,"2517526,32",2019,,
3324,2025-05-01,CONCLUÍDO,PD-06471-0001,BORBOREMA ENERGÉTICA S.A.,,09036424000180,,"Sistema para Sensoriamento Remoto, sem fio (wireless), por meio de sensores e sistemas embarcados, para monitoramento de conformidade de emissões atmosféricas em chaminés de usinas termelétricas.",34,G,MA,PA,SM,17616,2012,2019-08-10,"1560249,07"
3325,2025-05-01,CONCLUÍDO,PD-06471-0002,BORBOREMA ENERGÉTICA S.A.,,09036424000180,,"Sistema automático de diagnóstico acústico inteligente para auxílio à análise de falhas mecânicas, em motores a combustão interna de geração de energia elétrica.",12,G,SC,PA,SM,17616,2012,2013-10-28,268180
3326,2025-05-01,CONCLUÍDO,PD-06471-0003,BORBOREMA ENERGÉTICA S.A.,,09036424000180,,GASIS (GASes Intelligent Sensing) Fase 3: Sistema Inteligente para Monitoramento Remoto Contínuo de Emissões Atmosféricas em Chaminés de Usinas Termoelétricas.,24,G,MA,DE,SM,"147124,96",2017,2019-09-09,268180
3327,2025-05-01,EM ATRASO,PD-06472-0318,MARACANAÚ GERADORA DE ENERGIA S/A,,09047261000131,,Sistema Híbrido Ultrassônico-Capacitivo para Análise de Óleo Combustível de Motogeradores,27,G,SC,DE,SM,"3196813,54",2019,,
3328,2025-05-01,CONCLUÍDO,PD-06483-0218,TERMELETRICA VIANA S/A,TEVISA,09043782000110,,"Metodologia de avaliação da aplicação de filmes fotovoltaicos orgânicos (OPV) em telhados de ilhas de potência, objetivando a quantificação do coeficiente de temperatura positivo em escala comercial",33,G,FA,PA,CM,1226122,2018,2021-07-30,"1435122,25"
3329,2025-05-01,CONCLUÍDO,PD-06483-0118,TERMELETRICA VIANA S/A,TEVISA,09043782000110,,Desenvolvimento de metodologia para avaliação e diagnósticos de sistema de injeção de combustível para motores pesados aplicados em moto-geradores,45,G,EE,PA,CM,"819437,89",2018,2022-06-14,"1166955,69"
3330,2025-05-01,CONCLUÍDO,PD-06483-0113,TERMELETRICA VIANA S/A,TEVISA,09043782000110,,Compensador fotovoltaico para suprimento de serviços auxiliares em usina termelétrica,38,G,FA,DE,CD,"1966697,66",2013,2017-03-02,"3740091,54"
3331,2025-05-01,EM EXECUÇÃO,PD-06483-0223,TERMELETRICA VIANA S/A,TEVISA,09043782000110,,Sistema de conversão de moto geradores de grande porte a óleo combustível pesado (HFO) para uso de metano e hidrogênio,36,G,GT,DE,SM,"8185636,46",2023,,
3332,2025-05-01,CONCLUÍDO,PD-06483-0318,TERMELETRICA VIANA S/A,TEVISA,09043782000110,,Avaliação Experimental do Desempenho de Motores de Combustão Interna de Grande Porte em Função do Condicionamento do Ar de Combustão Recuperando Calor Residual,59,G,GT,DE,SM,"5860775,65",2018,2024-03-11,"7299359,8"
3333,2025-05-01,CONCLUÍDO,PD-06483-0116,TERMELETRICA VIANA S/A,TEVISA,09043782000110,,"Modelagem, Simulação e Otimização Termoeconômica das Alternativas de Repotenciação das Usinas Termelétricas com Motores Alternativos de Combustão Interna para o Aproveitamento do Calor Rejeitado",36,G,GT,PA,SM,"1391704,08",2016,2019-01-11,"1151232,52"
3334,2025-05-01,CONCLUÍDO,PD-06483-0216,TERMELETRICA VIANA S/A,TEVISA,09043782000110,,Desenvolvimento de dispositivos para redução de emissões de Material Particulado com mínimo impacto na eficiência da usina,60,G,MA,DE,ME,"2122236,2",2016,2021-05-03,
3335,2025-05-01,CONCLUÍDO,PD-06483-0111,TERMELETRICA VIANA S/A,TEVISA,09043782000110,,Desenvolvimento de um Sistema para Monitoramento e Diagnóstico de Desempenho de Unidades Termelétricas com Motor de Combustão Interna,30,G,GT,PA,SM,"514577,42",2011,2015-05-06,"527897,02"
3336,2025-05-01,CONCLUÍDO,PD-06491-0369,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,,DESENVOLVIMENTO DE CRITÉRIOS PARA DIMENSIONAMENTO DE BACIAS DE DISSIPAÇÃO DE ENERGIA COM USO DE FLARING PIERS UTILIZANDO MODELO HIDRÁULICO REDUZIDO,46,G,GB,PA,CM,"3985512,24",2016,2021-06-17,"3936580,85"
3337,2025-05-01,CONCLUÍDO,PD-06491-0351,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,,TECNOLOGIAS ALTERNATIVAS PARA MELHORIA DE DESEMPENHO DE ISOLADORES DE LINHAS DE TRANSMISSÃO E DISTRIBUIÇÃO (CLASSE 69 KV OU SUPERIOR),48,T,PL,PA,CM,3733172,2016,2021-09-15,"3632947,03"
3338,2025-05-01,EM ATRASO,PD-06491-0279,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,,Aperfeiçoamento do processo de contratação da expansão do parque gerador,35,G,PL,PA,CM,"1254216,88",2014,,
3339,2025-05-01,CONCLUÍDO,PD-06491-0337,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,,DESENVOLVIMENTO DE METODOLOGIA DE REVISÃO TARIFÁRIA PARA USINAS GERADORAS SOB O REGIME DE COTAS - ASPECTOS DE REGULAÇÃO E ENGENHARIA,30,G,PL,PA,CM,"3215934,84",2014,2018-03-20,"889748,41"
3340,2025-05-01,CONCLUÍDO,PD-06491-0339,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,,DESENVOLVIMENTO DE METODOLOGIA DE REVISÃO TARIFÁRIA PARA USINAS GERADORAS SOB O REGIME DE COTAS - ASPECTOS DE REGULAÇÃO ECONÔMICA,30,G,PL,PA,CM,"3787553,98",2014,2018-02-02,
3341,2025-05-01,CANCELADO,PD-06491-0283,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,014/2012,ARRANJO TÉCNICO-COMERCIAL DE INSERÇÃO DA GERAÇÃO DE ENERGIA ELÉTRICA COM BIOGÁS DA VINHAÇA DO PARANÁ NA MATRIZ ENERGÉTICA BRASILEIRA,36,G,FA,PA,CM,"9441615,12",2013,,
3342,2025-05-01,CONCLUÍDO,PD-06491-0287,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,014/2012,ARRANJO TECNICO E COMERCIAL DE GERACAO DISTRIBUIDA DE ENERGIA ELETRICA A PARTIR DO BIOGAS DE BIOMASSA RESIDUAL DA SUINOCULTURA EM PROPRIEDADES RURAIS NO MUNICIPIO DE ENTRE RIOS DO OESTE DO PARANA,60,G,FA,PA,CM,16061310,2013,2021-12-28,"12192580,2"
3343,2025-05-01,CONCLUÍDO,PD-06491-0247,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,,MONITORAMENTO DE TRANSFORMADORES DE POTÊNCIA EM SUBESTAÇÕES APLICANDO TÉCNICAS DE DIAGNÓSTICO DE DEGRADAÇÃO E AÇÕES CORRETIVAS PARA EXTENSÃO DA SUA VIDA ÚTIL,42,T,SC,DE,CM,3087585,2013,2021-04-12,"3239093,14"
3344,2025-05-01,CANCELADO,PD-06491-0281,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,014/2012,EXPLORAÇÃO E APROVEITAMENTO ENERGÉTICO DE BIOGÁS DO ATERRO DO CAXIMBA EM CURITIBA,36,G,FA,PA,ME,"16093989,4",2013,,
3345,2025-05-01,CANCELADO,PD-06491-0293,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,014/2012,"Expansão da Usina de Biogás Geo Elétrica - Tamboara: Biorreatores de alta eficiência, substituição de diesel por biometano e agregação de valor ao composto orgânico",36,G,FA,PA,ME,49073614,2013,,
3346,2025-05-01,CANCELADO,PD-06491-0289,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,014/2012,"Desenvolvimento de um modelo para a gestão de RSU nos municípios brasileiros, objetivando a geração de biogás, sua inserção na matriz energética nacional e redução de rejeitos em aterros sanitários.",36,G,FA,PA,CM,"54786371,8",2013,,
3347,2025-05-01,CANCELADO,PD-06491-0001,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,001/2008,Otimização do despacho hidrotérmico através de algoritmos híbridos com computação de alto desempenho,24,C,OP,PA,CM,"5605217,41",2009,,
3348,2025-05-01,CONCLUÍDO,PD-06491-0335,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,,SELEÇÃO INTELIGENTE DE PORTFÓLIOS DE PROJETOS EÓLICOS E DE PEQUENAS CENTRAIS HIDRELÉTRICAS,30,G,FA,PA,CM,"1327276,72",2014,2018-06-01,"1135159,97"
3349,2025-05-01,CONCLUÍDO,PD-06491-0307,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,,PROJETO LYNX - OTIMIZAÇÃO EM LARGA ESCALA APLICADA AO DESPACHO HIDROTÉRMICO BRASILEIRO: MODELOS HIERÁRQUICOS DE OPERAÇÃO E PLANEJAMENTO EM MÉDIO E CURTO PRAZOS COM INTEGRAÇÃO DE ENERGIA E POTÊNCIA,60,C,OP,PA,CM,"14888419,52",2016,2022-04-27,"10701937,14"
3350,2025-05-01,CONCLUÍDO,PD-06491-0243,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,,AUMENTO DA CAPACIDADE DE TRANSMISSÃO DE LINHAS AÉREAS: NOVAS TÉCNICAS DE PROJETO COM TRAÇÕES ELEVADAS,42,T,OP,PA,CM,"4362520,88",2014,2018-06-15,"4412261,55"
3351,2025-05-01,CONCLUÍDO,PD-06491-0227,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,,"LEVANTAMENTO GEOLÓGICO- ESTRUTURAL DA REGIÃO E ENTORNO DA BARRAGEM DA UHE MAUÁ, UMA ABORDAGEM INOVADORA PARA O MONITORAMENTO GEODÉSICO NOS PONTOS DE RISCO.",45,G,SE,PA,CM,"2203717,56",2011,2018-09-05,"1642451,52"
3352,2025-05-01,CONCLUÍDO,PD-06491-0263,Copel Geração E Transmissão S.A.,COPEL-GT,04370282000170,,MONITORAMENTO TÉRMICO DE LINHAS DE TRANSMISSÃO EM TEMPO REAL,42,T,SC,PA,CM,3768505,2014,2018-09-28,"2880548,43"
